ID;IDCOMPANY;IDUSER;DATE_INSERT;DATE_UPDATE;DATARICHIESTA;RECORD_STATUS;DATA_CESTINO;DATA_STORICO;IDCUSTOMER;SOSPESA;URGENTE;ASSICURAZIONE_AFFITTO;TRATTATIVA;CONSULENZAMUTUO;NOTE;INAFFITTO;AFFITTO_RISCATTO;CATEGORIA;IDTIPO;IDSUBTIPO;IDCOMUNE;IDZONA;IDSOTTOZONA;LOCALITA_FILTER_TYPE;LOCALITA_AREA;LOCALITA_AREA2;LOCALITA_AREA3;LOCALITA;IDMACROZONA;CARATTERISTICHE;MQ;MQ2;BAGNO1;BAGNO2;CAMERA1;CAMERA2;VANI1;VANI2;PREZZO1;PREZZO2;KEYMONEY1;KEYMONEY2;ANTICIPO1;ANTICIPO2;ARREDATO;ARREDATO_PARZ;ARREDATO_NO;NUOVACOSTRUZIONE;STUDENTI;USOVACANZA;INVESTIMENTO;ULTIMOPIANO;PIANO;PIANO_SUP_A;PIANO_INF_A;IDPOSIZIONE;DISTANZE;IDVISTA;TERRENO;TERRENO_MQ;CONDOMINIO_IDTIPO;PREGIUDIZI;LOCATION_COMMERCIALE;IDSTATO;IDTIPOCONTRATTO;IDTIPOPROPRIETA;COMM_IDDESTINAZIONE;IDTIPOMOTIVAZIONERICHIESTA;RATING;ASTA;ANNO;SPAZIO_ESTERNO_ABITABILE;PERTINENZE;IDCANALE;VENDERE_PRIMA;IDUSER_INSERT;IDUSER_INSERT_DATE;IDUSER_UPDATE;IDUSER_UPDATE_DATE;IDRICHIESTADALWEB
188;1;1;1605345469;1764758035;1605308400;99;1764758035;0;245;0;0;0;0;0;"cerca attico/mansarda 50 - 70 mq";1;0;0;,1,;,6,7,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605345469;1;1764758035;0
189;1;1;1605345782;1764782634;1605308400;99;1764782634;0;246;0;0;0;0;0;"cerca UFFICIO 50 - 70 mq";0;0;4;;;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;900.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605345782;1;1764782634;0
191;1;1;1605346363;1764782642;1605308400;99;1764782642;0;248;0;0;0;0;0;"Militare,cerca app trilocale ben esposto. Fondamentale garage o posto auto. Budget massimo 650 €... ";1;0;0;,1,;,3,4,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;23|||55;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605346363;1;1764782642;0
192;1;1;1605348091;1764239895;1605308400;99;1764239895;0;249;0;0;0;0;0;"Marito dipendente a tempo indeterminato in una ditta di famiglia. Proprietario anche di 2 negozi di informatica. Di Bussi. ZONA: dallo stadio a piazza Duca,lato mare, non oltre la ferrovia. Zona s. Andrea ideale. Cerca possibilmente prima di Natale, altrimenti a gennaio/febbraio perchè deve lasciare casa. Fabbrica Metalmeccanica a Bussi-Edison Appartamento semiarredato ";1;0;0;,1,;,3,4,;,5792,;,603619,604574,604576,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#603619#0#|#1#13#68#5792#604574#0#|#1#13#68#5792#604576#0#|#1#13#68#5792#941#0#|;;;0;0;0;0;2;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605348091;1;1764239895;0
193;1;1;1605350035;1764782664;1605308400;99;1764782664;0;250;0;0;0;0;0;"Lavora in banca. Cerca zona centro, viale Bovio, prima metà di viale Marconi. App nuovo/ristrutturato. Disponibilità anche da gennaio.";1;0;0;,1,;,2,3,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;900.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;,5,;;;0;0;0;;0;0;0;0;3;1605350035;1;1764782664;0
197;1;1;1605515082;1764782843;1605481200;99;1764782843;0;254;0;0;0;0;0;"cerca terreno industriale 5000 - 7000 mq";0;0;5;,126,;;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;150000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605515082;1;1764782843;0
199;1;1;1605515577;1764264112;1605481200;99;1764264112;0;256;0;0;0;0;0;"cerca app 40 - 60 mq";1;0;0;,1,;,2,3,1,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605515577;1;1764264112;0
202;1;1;1605516437;1764782655;1605481200;99;1764782655;0;259;0;0;0;0;0;"cerca app 90 - 120 mq";1;0;0;,1,;,3,4,5,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605516437;1;1764782655;0
204;1;1;1605516859;1764782865;1605481200;99;1764782865;0;261;0;0;0;0;0;"cerca app da 60 a 150 mq";1;0;0;,1,;,3,2,4,;,5792,5788,;,604585,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604585#0#|#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605516859;1;1764782865;0
205;1;1;1605517144;1764758039;1605481200;99;1764758039;0;262;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,1,2,3,;,5792,;,604575,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605517144;1;1764758039;0
206;1;1;1605517324;1764782949;1605481200;99;1764782949;0;263;0;0;0;0;0;"cerca locale commerciale 90 - 120 mq";1;0;4;;;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;850.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605517324;1;1764782949;0
207;1;1;1605517560;1764782887;1605481200;99;1764782887;0;264;0;0;0;0;0;"cerca app 70 - 100 mq. preferibilmente zona centrale. In cerca di lavoro (infermiera con laurea belga, in attesa di convalida italiana, 3 mesi per essere riconosciuta), ingresso fisso di 1300 € dal marito per la figlia 17enne, fino alla maggiore età + disoccupazione. Appartamento per lei, la figlia e un cane, arredato. Disponibilità dopo Natale (ha 10 mesi di tempo). ";1;0;0;,1,;,3,4,5,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605517560;1;1764782887;0
210;1;1;1605524244;1764782874;1605481200;99;1764782874;0;269;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,5,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605524244;1;1764782874;0
211;1;1;1605524551;1764264116;1605481200;99;1764264116;0;270;0;0;0;0;0;"cerca app 30 - 40 mq";1;0;0;,1,;,1,2,;,5792,;,604575,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605524551;1;1764264116;0
212;1;1;1605524757;1764782959;1605481200;99;1764782959;0;271;0;0;0;0;0;"cerca app 90 - 120 mq";1;0;0;,1,;,3,4,;,5792,;,604586,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604586#0#|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605524757;1;1764782959;0
213;1;1;1605525008;1764264120;1605481200;99;1764264120;0;272;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,1,2,3,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605525008;1;1764264120;0
214;1;1;1605525564;1769103484;1605481200;99;1769103484;0;273;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,1,2,3,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605525564;1;1769103484;0
215;1;1;1605525915;1769103486;1605481200;99;1769103486;0;274;0;0;0;0;0;"cerca app 50 - 70 mq";1;0;0;,1,;,2,3,1,;,5792,;,604575,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605525915;1;1769103486;0
216;1;1;1605526310;1764758042;1605481200;99;1764758042;0;275;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;,604585,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605526310;1;1764758042;0
217;1;1;1605526509;1764758046;1605481200;99;1764758046;0;276;0;0;0;0;0;"cerca app 40 - 60 mq";1;0;0;,1,;,1,2,3,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605526509;1;1764758046;0
218;1;1;1605526765;1765389177;1605481200;99;1765389177;0;277;0;0;0;0;0;"cerca app 130 - 180 mq";1;0;0;,1,;,3,4,5,;,5792,;,604585,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605526765;1;1765389177;0
219;1;1;1605527140;1764583433;1605481200;99;1764583433;0;278;0;0;0;0;0;"cerca app 50 - 60 mq";1;0;0;,1,;,3,1,2,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;450.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605527140;1;1764583433;0
220;1;1;1605527475;1764758049;1605481200;99;1764758049;0;279;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,5,;,5792,;,604585,604576,604575,;;0;;;;#1#13#68#5792#604585#0#|#1#13#68#5792#604576#0#|#1#13#68#5792#604575#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605527475;1;1764758049;0
221;1;1;1605527661;1769103488;1605481200;99;1769103488;0;280;0;0;0;0;0;"cerca app 120 - 160 mq";1;0;0;,1,;,3,4,5,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605527661;1;1769103488;0
222;1;1;1605605473;1764758053;1605567600;99;1764758053;0;283;0;0;0;0;0;"cerca in zona da Pasquini a la Sirena. 2 statali con figli piccoli. Disponibilità da subito, per lunghi periodi.";1;0;0;,1,;,3,;,5792,;,604592,;;0;;null;null;#1#13#68#5792#604592#0#|;;;0;0;0;0;2;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605605473;1;1764758053;0
223;1;1;1605605718;1764758056;1605567600;99;1764758056;0;284;0;0;0;0;0;"Commerciante tra Chieti e Pescara. Disponibilità per dopo le feste (10/15 gennaio). La figlia deve iniziare il tirocinio in ospedale.";1;0;0;,1,;,3,4,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605605718;1;1764758056;0
224;1;1;1605606018;1769103490;1605567600;99;1769103490;0;285;0;0;0;0;0;;1;0;0;,1,;,3,4,;,5792,;,941,604576,604585,604575,603619,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|#1#13#68#5792#604576#0#|#1#13#68#5792#604585#0#|#1#13#68#5792#604575#0#|#1#13#68#5792#603619#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605606018;1;1769103490;0
225;1;1;1605608554;1769103493;1605567600;99;1769103493;0;286;0;0;0;0;0;"cerca app 100 - 140 mq";1;0;0;,1,;,3,4,5,;,5792,;,604577,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605608554;1;1769103493;0
229;1;1;1605610757;1769103496;1605567600;99;1769103496;0;290;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,3,4,;,5788,;;;0;;null;null;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605610757;1;1769103496;0
234;1;1;1605612479;1769103499;1605567600;99;1769103499;0;295;0;0;0;0;0;"cerca capannone 250 - 350 mq";1;0;4;;;,5805,;;;0;;null;null;#1#13#68#5805#0#0#|;;;0;0;0;0;0;0;0;0;0.00;1700.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605612479;1;1769103499;0
236;1;1;1605613061;1769103502;1605567600;99;1769103502;0;297;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605613061;1;1769103502;0
240;1;1;1605629300;1605634137;1605567600;99;1605634137;0;301;0;0;0;0;0;"cerca app zona colli, via del Circuito, viale Bovio. Si busta paga, contratto a tempo indeterminato.";1;0;0;,1,;,1,2,;,5792,;,604577,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604577#0#|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605629300;null;null;0
247;1;1;1605777521;1764782969;1605740400;99;1764782969;0;307;0;0;0;0;0;"cerca app 60 - 120 mq";1;0;0;,1,;,2,3,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605777521;1;1764782969;0
250;1;1;1605778423;1764782975;1605740400;99;1764782975;0;310;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,5,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605778423;1;1764782975;0
251;1;1;1605778660;1764782980;1605740400;99;1764782980;0;311;0;0;0;0;0;"cerca app con 2 ampie camere matrimoniali (o 3 camere), ammobiliato, per lunghi periodi. Lei professionista di fitness, il compagno ha delle proprietà. (lei accento spagnolo)";1;0;0;,1,;,3,4,5,;,5792,5845,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|#1#13#69#5845#0#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605778660;1;1764782980;0
252;1;1;1605778886;1764782985;1605740400;99;1764782985;0;312;0;0;0;0;0;"Cerca app o casa singola, con 3 camere da letto e 2 bagni (per 6 persone) zona S.Donato, tribunale, ecc (perchè i figli vanno a scuola a via Tirino). Lui autista ditta di trasporti, la moglie ha una lavanderia. Prospettato app di via Misticoni (Grifone). Disponibilità tutti i pomeriggi dopo le 17:30";1;0;0;,1,;,4,3,5,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;800.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605778886;1;1764782985;0
253;1;1;1605779043;1764783082;1605740400;99;1764783082;0;313;0;0;0;0;0;"cerca app 180 - 250 mq";0;0;0;,1,;,4,5,;,5788,;;;0;;;;#1#13#68#5788#0#0#|;;;0;0;0;0;0;0;0;0;0.00;100000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605779043;1;1764783082;0
255;1;1;1605779613;1764758060;1605740400;99;1764758060;0;315;0;0;0;0;0;"cerca app 70 - 100 mq";0;0;0;,1,;,3,4,5,;,5792,;,604577,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605779613;1;1764758060;0
257;1;1;1605780032;1764782998;1605740400;99;1764782998;0;317;0;0;0;0;0;"cerca app 90 - 160 mq";1;0;0;,1,;,3,4,5,;,5788,5792,;,604585,941,;;0;;null;null;#1#13#68#5788#0#0#|#1#13#68#5792###|#1#13#68#5792#604585#0#|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605780032;1;1764782998;0
258;1;1;1605780251;1764782991;1605740400;99;1764782991;0;318;0;0;0;0;0;"cerca bilocale. Referenze 2 contratti a tempo indeterminato. Possono vedere dopo le 17:30 tutti i giorni";1;0;0;,1,;,2,1,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605780251;1;1764782991;0
260;1;1;1605780622;1764783005;1605740400;99;1764783005;0;320;0;0;0;0;0;"cerca app con 2 camere, zona centrale perchè lavorano lì (via Napoli) e i figli vanno a scuola lì. serve da subito. Lavoratore autonomo.";1;0;0;,1,;,3,4,;,5792,;,941,;;0;;null;null;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;650.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605780622;1;1764783005;0
261;1;1;1605783280;1764783012;1605740400;99;1764783012;0;321;0;0;0;0;0;"ha un' impresa di pulizia ha un gatto è sola l' estate le viene a trovare suo figlio";1;0;0;,1,;,3,;,5792,;,941,603619,604587,604576,;;0;;null;null;#1#13#68#5792#941#0#|#1#13#68#5792#603619#0#|#1#13#68#5792#604587#0#|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;1;1605783280;1;1764783012;0
264;1;1;1605888407;1764758063;1605826800;99;1764758063;0;324;0;0;0;0;0;"cerca app 40 - 60 mq";1;0;0;,1,;,2,1,3,;,5792,;,604575,604577,;;0;;null;null;#1#13#68#5792#604575#0#|#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605888407;1;1764758063;0
265;1;1;1605888552;1740565411;1605826800;99;1614270151;0;325;0;0;0;0;0;"cerca app 70-100 mq";0;0;0;,1,;,3,4,5,;,5792,;;;0;;null;null;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;200000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605888552;1;1740565411;0
266;1;1;1605888694;1764264125;1605826800;99;1764264125;0;274;0;0;0;0;0;"cerca laboratorio commerciale 70 - 100 mq";1;0;4;;;,5792,;,604585,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;400.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605888694;1;1764264125;0
267;1;1;1605889030;1764263901;1605826800;99;1764263901;0;326;0;0;0;0;0;;1;0;0;,1000,;,1000,;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;200.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605889030;1;1764263901;0
270;1;1;1605889673;1764583437;1605826800;99;1764583437;0;329;0;0;0;0;0;"cerca negozio 60 - 80 mq";1;0;4;;;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;450.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605889673;1;1764583437;0
275;1;1;1605890515;1764783029;1605826800;99;1764783029;0;334;0;0;0;0;0;"cerca app 60 - 80 mq";1;0;0;,1,;,3,2,;,5792,;,604577,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604577#0#|;;;0;0;0;0;0;0;0;0;0.00;550.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605890515;1;1764783029;0
278;1;1;1605891039;1764583497;1605826800;99;1764583497;0;337;0;0;0;0;0;"cerca app 50 - 60 mq";1;0;0;,1,;,1,2,3,;,5792,;,941,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;450.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605891039;1;1764583497;0
280;1;1;1605891496;1764264078;1605826800;99;1764264078;0;339;0;0;0;0;0;"cerca locale commerciale 40 - 50 mq";1;0;1;,29,;;,5792,;,604576,;;0;;null;null;#1#13#68#5792###|#1#13#68#5792#604576#0#|;;;0;0;0;0;0;0;0;0;0.00;350.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605891496;1;1764264078;0
282;1;1;1605891838;1764758073;1605826800;99;1764758073;0;341;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,;,5786,;,909,;;0;;null;null;#1#13#68#5786#909#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605891838;1;1764758073;0
283;1;1;1605892206;1764758077;1605826800;99;1764758077;0;342;0;0;0;0;0;"cerca app 70 - 100 mq";1;0;0;,1,;,3,4,5,;,5792,;,604585,;;0;;null;null;#1#13#68#5792#604585#0#|;;;0;0;0;0;0;0;0;0;0.00;500.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605892206;1;1764758077;0
287;1;1;1605892845;1765389575;1605826800;99;1765389575;0;346;0;0;0;0;0;"cerca app 80 - 100 mq";1;0;0;,1,;,3,4,5,;,5792,;,941,;;0;;;;#1#13#68#5792#941#0#|;;;0;0;0;0;0;0;0;0;0.00;750.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605892845;1;1765389575;0
288;1;1;1605892991;1764783074;1605826800;99;1764783074;0;347;0;0;0;0;0;"cerca monolocale 45 mq circa, qualsiasi zona";0;0;0;,1,;,2,1,;,5792,;;;0;;;;#1#13#68#5792###|;;;0;0;0;0;0;0;0;0;0.00;50000.00;0;0;0;0;0;0;0;0;0;0;0;0;;;;;|m#|m#|m#|m;;0;0;;0;0;;;;;0;0;0;;0;0;0;0;3;1605892991;1;1764783074;0
